Entity,Code,Year,"Combined gross enrolment ratio for tertiary education, female","Combined gross enrolment ratio for tertiary education, male","Combined total net enrolment rate, secondary, male","Combined total net enrolment rate, secondary, female","Combined total net enrolment rate, primary, female","Combined total net enrolment rate, primary, male"
Cote d'Ivoire,CIV,1950,0,0.01,0.42,0.14,10.86,11.66
Cote d'Ivoire,CIV,1955,0,0.01,0.66,0.22,13.56,14.63
Cote d'Ivoire,CIV,1960,0.06,0.24,0.99,0.33,16.8,18.22
Cote d'Ivoire,CIV,1965,0.15,0.58,1.47,0.5,20.64,22.47
Cote d'Ivoire,CIV,1970,0.27,1.07,6.95,2.6,25.1,27.36
Cote d'Ivoire,CIV,1975,0.45,1.77,12.47,4.7,30.15,32.88
Cote d'Ivoire,CIV,1980,0.68,2.74,18.02,6.81,35.74,38.94
Cote d'Ivoire,CIV,2018,,,45.34263,35.05883,86.60521,94.02388
Cote d'Ivoire,CIV,1996,,,,,46.8227,62.53917
Cote d'Ivoire,CIV,2000,,,,,47.3909,63.93269
Cote d'Ivoire,CIV,2001,,,,,51.25323,67.98748
Cote d'Ivoire,CIV,2002,,,,,50.44859,68.76351
Cote d'Ivoire,CIV,2003,,,,,49.87982,62.28292
Croatia,HRV,1993,24.00437,24.86483,,,,
Croatia,HRV,1994,25.4081,26.67252,,,,
Croatia,HRV,1995,26.40956,26.06918,,,,
Croatia,HRV,1996,27.85737,27.73459,,,,
Croatia,HRV,1997,28.84719,26.57575,,,,
Croatia,HRV,1998,30.24198,28.52533,,,83.75056,84.23617
Croatia,HRV,1999,34.27155,29.2391,81.26537,82.82476,85.56233,86.42148
Croatia,HRV,2000,34.83946,30.02026,81.55345,83.18619,87.18583,88.22229
Croatia,HRV,2001,37.59202,32.76857,82.02218,83.45319,89.26959,90.60001
Croatia,HRV,2002,40.56155,35.37855,83.00975,84.39449,,
Croatia,HRV,2003,44.22685,37.45021,84.43005,86.01277,,
Croatia,HRV,2004,46.0594,38.21439,,,,
Croatia,HRV,2005,49.16929,40.52806,87.44927,89.58715,,
Croatia,HRV,2006,50.34919,41.00648,,,,
Croatia,HRV,2007,52.07164,42.49711,,,,
Croatia,HRV,2008,54.80755,43.74677,92.08661,94.58472,88.00199,88.04286
Croatia,HRV,2009,54.80814,43.00564,94.74977,98.32342,85.76269,86.02708
Croatia,HRV,2010,62.11654,46.26565,92.22686,97.97959,85.6045,86.01478
Croatia,HRV,2011,66.9862,47.86197,92.99278,95.73551,87.35711,87.917
Croatia,HRV,2012,70.16679,51.50633,92.78112,95.55625,,
Croatia,HRV,2013,75.53334,55.93505,91.97815,94.69333,,
Croatia,HRV,2014,78.29661,57.16163,91.13385,93.71508,,
Croatia,HRV,2015,76.73714,56.67379,90.52512,94.04569,,
Croatia,HRV,2016,77.37743,56.16163,90.35332,93.48202,,
Croatia,HRV,2017,78.83716,57.38623,90.81997,94.05053,,
Croatia,HRV,2018,79.05442,56.78118,,,,
Croatia,HRV,2019,79.46011,56.54433,,,,
Croatia,HRV,2020,79.96888,56.81144,,,,
Cuba,CUB,1985,19.58017,16.79683,,,90.05032,90.04957
Cuba,CUB,1986,21.7131,18.43988,64.60361,70.83282,90.29418,90.61855
Cuba,CUB,1987,24.49416,19.83955,64.37748,69.5071,91.73722,92.44128
Cuba,CUB,1988,25.51728,20.30244,64.58183,70.30375,91.36786,92.63019
Cuba,CUB,1989,25.16668,18.82149,64.86859,72.59362,91.67703,92.76415
Cuba,CUB,1990,24.63443,17.97051,66.16433,71.17462,91.89559,91.96165
Cuba,CUB,1991,24.60986,17.90684,63.8409,73.50074,91.71904,91.54081
Cuba,CUB,1992,23.20893,16.23987,61.4311,72.11035,94.2409,93.6291
Cuba,CUB,1993,20.69319,14.63306,,,95.03094,94.57143
Cuba,CUB,1994,18.72826,13.65959,55.96839,63.94686,97.24664,96.8916
Cuba,CUB,1995,16.18587,11.07712,,,97.14267,96.65642
Cuba,CUB,1996,15.48381,10.04606,,,98.55066,99.04739
Cuba,CUB,1997,15.52967,9.87643,,,98.23953,98.93051
Cuba,CUB,1998,15.98273,9.99529,,,96.41434,97.41887
Cuba,CUB,1999,21.97748,18.74718,72.46491,79.17534,97.23299,98.3452
Cuba,CUB,2000,23.91041,20.21826,79.49737,81.51485,97.27999,98.53078
Cuba,CUB,2001,26.64546,23.83513,80.82523,83.72802,,
Cuba,CUB,2002,29.78005,24.35861,82.72925,82.47511,,
Cuba,CUB,2003,37.31493,28.396,85.43507,84.78699,97.01449,97.6293
Cuba,CUB,2004,68.02564,40.02673,84.07558,86.19459,97.00437,97.83838
Cuba,CUB,2005,78.48503,46.40145,85.46942,87.88753,96.48194,96.78024
Cuba,CUB,2006,107.21414,66.7919,87.18387,90.24181,96.1051,95.64864
Cuba,CUB,2007,136.79951,75.38238,87.02215,89.72188,95.99335,96.91797
Cuba,CUB,2008,146.83803,88.60827,86.40825,88.66904,95.88886,96.64634
Cuba,CUB,2009,143.19978,86.2843,84.51295,86.9229,97.51779,98.217
Cuba,CUB,2010,118.6249,72.20578,87.66163,88.86108,98.20597,98.88218
Cuba,CUB,2011,101.22367,61.67836,87.24725,88.60291,98.28971,98.79512
Cuba,CUB,2012,77.80103,50.67987,85.66971,87.68415,97.7171,97.90905
Cuba,CUB,2013,62.12298,37.24331,86.53689,87.9858,97.62517,97.93037
Cuba,CUB,2015,42.50212,30.16181,81.57603,85.6546,93.86373,94.0959
Cuba,CUB,2016,40.00702,28.46138,82.16389,86.31438,94.35613,94.55962
Cuba,CUB,2017,50.50682,29.95514,82.1006,86.37745,95.40883,95.73831
Cuba,CUB,2018,51.00784,32.2829,81.79969,86.70001,97.5384,97.93044
Cuba,CUB,2019,55.50774,33.5921,,,,
Cuba,CUB,2020,60.81452,33.34592,,,,
Cuba,CUB,2021,70.50584,37.90729,,,,
Cuba,CUB,1820,0,0.01,0.03,0,0.67,0.7
Cuba,CUB,1825,0,0.01,0.04,0.01,0.87,0.9
Cuba,CUB,1830,0,0.01,0.05,0.01,1.12,1.16
Cuba,CUB,1835,0,0.02,0.07,0.01,1.44,1.49
Cuba,CUB,1840,0,0.02,0.08,0.01,1.86,1.91
Cuba,CUB,1845,0,0.02,0.11,0.01,2.4,2.46
Cuba,CUB,1850,0,0.03,0.14,0.02,3.08,3.15
Cuba,CUB,1855,0.01,0.04,0.19,0.02,3.95,4.04
Cuba,CUB,1860,0.01,0.05,0.24,0.03,5.06,5.15
Cuba,CUB,1865,0.01,0.07,0.31,0.04,6.45,6.56
Cuba,CUB,1870,0.01,0.09,0.41,0.05,8.19,8.32
Cuba,CUB,1875,0.01,0.11,0.53,0.06,10.36,10.5
Cuba,CUB,1880,0.02,0.14,0.69,0.08,13.01,13.17
Cuba,CUB,1885,0.02,0.18,0.89,0.1,19.12,20.3
Cuba,CUB,1890,0.03,0.23,1.15,0.13,25.23,27.37
Cuba,CUB,1895,0.04,0.29,1.49,0.16,31.34,36.63
Cuba,CUB,1900,0.04,0.37,1.93,0.2,37.45,45.73
Cuba,CUB,1905,0.06,0.28,2.49,0.26,43.55,40.44
Cuba,CUB,1910,0.07,0.61,2.04,0.33,53.06,24.36
Cuba,CUB,1915,0.09,0.74,2.1,0.41,62.57,31.39
Cuba,CUB,1920,0.11,1.13,2.24,0.53,64.04,46.15
Cuba,CUB,1925,0.14,0.36,2.56,0.66,65.5,41.58
Cuba,CUB,1930,0.54,1.42,2.33,0.84,66.97,37.03
Cuba,CUB,1935,0.67,1.5,2.4,1.06,68.43,39.13
Cuba,CUB,1940,0.84,1.55,1.42,1.34,69.89,41.25
Cuba,CUB,1945,1.05,1.55,0.86,5.08,71.36,54.45
Cuba,CUB,1950,2.33,3.45,6.96,6.55,72.82,67.53
Cuba,CUB,1955,2.72,3.26,10.67,8.98,77.65,66.01
Cuba,CUB,1960,2.87,3.72,16.78,12.37,88.82,44.41
Cuba,CUB,1965,2.43,4.93,14.56,16.24,100,99.99
Cuba,CUB,1970,2.9,6.44,17.6,17.78,100,99.99
Cuba,CUB,1975,6.64,15.24,32.15,32.47,100,99.99
Cuba,CUB,1980,19.3,19.69,53.64,58.76,97,98.96
Cuba,CUB,2014,,,83.98564,86.3748,95.08158,94.89511
Curacao,CUW,2013,29.58909,12.99603,,,,
Cyprus,CYP,1985,3.74384,4.16026,,,68.95197,69.36708
Cyprus,CYP,1986,4.94666,4.73557,,,73.50297,74.08681
Cyprus,CYP,1987,5.43218,5.42708,,,77.48683,78.20327
Cyprus,CYP,1988,7.08323,6.46315,,,78.76016,79.87407
Cyprus,CYP,1989,8.87872,7.10009,,,78.95243,79.93458
Cyprus,CYP,1990,10.54645,7.69186,,,78.78041,78.859
Cyprus,CYP,1991,11.14632,9.22554,,,79.15071,79.15408
Cyprus,CYP,1992,11.66877,7.0822,,,77.19921,77.51218
Cyprus,CYP,1993,14.03892,14.10547,,,97.66881,97.59281
Cyprus,CYP,1994,16.13178,13.93008,88.5859,90.5196,96.77906,97.04539
Cyprus,CYP,1995,19.05696,14.95261,88.59075,90.55158,96.13147,96.28955
Cyprus,CYP,1996,22.4985,15.79338,88.41196,90.86582,95.85717,96.36006
Cyprus,CYP,1997,22.99959,18.81327,87.62032,90.45496,96.37603,96.19921
Cyprus,CYP,1999,23.3286,18.68825,86.15132,89.56057,,
Cyprus,CYP,2000,22.20189,16.89092,86.71824,89.4389,95.51144,95.13734
Cyprus,CYP,2001,24.92529,18.25967,87.29244,89.373,95.28583,94.67245
Cyprus,CYP,2002,28.03539,22.27376,90.30064,93.13152,96.13101,95.76494
Cyprus,CYP,2003,32.50782,31.44766,91.35135,94.34654,96.31868,95.97779
Cyprus,CYP,2004,35.49476,36.20994,91.5355,94.56854,95.95348,96.27427
Cyprus,CYP,2005,35.33074,31.20163,92.9749,95.28755,,
Cyprus,CYP,2006,34.20442,32.64489,93.03986,95.12994,,
Cyprus,CYP,2007,36.06191,36.28689,93.95475,96.30041,,
Cyprus,CYP,2008,41.71082,43.52871,94.94698,96.70051,,
Cyprus,CYP,2009,48.46208,55.5818,94.64525,96.45937,,
Cyprus,CYP,2010,45.62976,50.87154,88.05358,89.65071,,
Cyprus,CYP,2011,47.29882,45.81109,88.79139,90.62311,,
Cyprus,CYP,2012,49.71835,42.16806,90.75,92.9666,98.08758,97.74647
Cyprus,CYP,2013,53.69162,41.60205,92.39528,93.98998,97.70888,96.90807
Cyprus,CYP,2014,62.59883,44.1031,93.95699,95.50686,97.58037,96.28478
Cyprus,CYP,2015,69.39547,51.11182,94.17951,95.10285,97.67327,97.07977
Cyprus,CYP,2016,73.41246,60.91103,94.0492,94.13876,97.06624,96.40995
Cyprus,CYP,2017,82.35413,69.58511,95.27911,95.3969,97.89554,97.11105
Cyprus,CYP,2018,84.4955,78.0345,,,,
Cyprus,CYP,2019,91.09998,85.68666,,,,
Cyprus,CYP,2020,98.12272,87.47983,,,,
Cyprus,CYP,1820,0,0.01,0.01,0,1.18,3.63
Cyprus,CYP,1825,0,0.01,0.01,0,1.52,4.38
Cyprus,CYP,1830,0,0.01,0.01,0,1.97,5.28
Cyprus,CYP,1835,0,0.01,0.01,0,2.55,6.33
Cyprus,CYP,1840,0,0.01,0.01,0,3.29,7.57
Cyprus,CYP,1845,0,0.01,0.01,0,4.24,9.01
Cyprus,CYP,1850,0,0.01,0.01,0,5.45,10.67
Cyprus,CYP,1855,0,0.01,0.02,0,6.97,12.57
Cyprus,CYP,1860,0,0.01,0.03,0,8.88,14.72
Cyprus,CYP,1865,0,0.01,0.06,0,11.26,17.12
Cyprus,CYP,1870,0,0.01,0.1,0.01,14.17,19.75
Cyprus,CYP,1875,0,0.01,0.17,0.01,17.68,22.62
Cyprus,CYP,1880,0,0.01,0.29,0.02,21.85,25.69
Cyprus,CYP,1885,0,0.01,0.47,0.03,26.95,41.96
Cyprus,CYP,1890,0,0.01,0.77,0.05,32.05,58.26
Cyprus,CYP,1895,0,0.01,1.23,0.08,37.16,67.54
Cyprus,CYP,1900,0,0.01,1.95,0.12,42.26,76.83
Cyprus,CYP,1905,0,0.01,3.05,0.19,47.36,89.92
Cyprus,CYP,1910,0,0.01,4.06,0.3,52.46,99.99
Cyprus,CYP,1915,0,0.01,6.69,0.47,57.56,99.99
Cyprus,CYP,1920,0,0.01,9.23,0.73,62.67,99.99
Cyprus,CYP,1925,0,0.01,11.62,1.13,67.77,99.99
Cyprus,CYP,1930,0,0.01,13.8,1.73,72.87,99.99
Cyprus,CYP,1935,0,0.01,15.91,2.64,77.97,99.99
Cyprus,CYP,1940,0,0.01,19.09,4,83.08,99.99
Cyprus,CYP,1945,0,0.01,21.64,6.01,88.18,98.05
Cyprus,CYP,1950,0.09,0.05,25.92,8.91,93.28,99.99
Cyprus,CYP,1955,0.23,0.05,30.26,14.72,97.82,99.99
Cyprus,CYP,1960,0.46,1.37,50.25,34.78,100,88.58
Cyprus,CYP,1965,0.52,0.68,42.92,33,84,84
Cyprus,CYP,1970,1.09,1.31,42.57,43.45,75.66,79.56
Cyprus,CYP,1975,2,2,66,66,93,93
Cyprus,CYP,1980,3,4.92,80.07,82,92,93.95
Czechia,CZE,1985,13.88013,18.66032,,,,
Czechia,CZE,1986,13.85121,18.34488,,,,
Czechia,CZE,1987,14.07056,18.73001,,,,
Czechia,CZE,1988,14.24045,18.62938,,,,
Czechia,CZE,1989,14.45528,18.07053,,,,
Czechia,CZE,1990,14.18881,18.02954,,,,
Czechia,CZE,1991,14.33329,17.70616,,,,
Czechia,CZE,1992,13.15396,15.92997,,,,
Czechia,CZE,1993,12.99381,15.72258,,,,
Czechia,CZE,1994,19.05388,19.72985,,,,
Czechia,CZE,1995,20.16348,20.97837,,,,
Czechia,CZE,1996,20.57521,22.40448,,,,
Czechia,CZE,1997,22.99537,23.47751,,,,
Czechia,CZE,1998,23.36936,24.09851,,,,
Czechia,CZE,1999,25.91668,25.05238,,,,
Czechia,CZE,2000,28.87741,27.8435,,,,
Czechia,CZE,2001,30.74016,29.24519,87.70328,89.29101,,
Czechia,CZE,2002,36.10584,32.84299,88.45577,89.96199,,
Czechia,CZE,2003,38.36927,35.70672,,,,
Czechia,CZE,2004,45.83536,41.72355,88.65619,90.75791,,
Czechia,CZE,2005,52.03001,44.82749,,,,
Czechia,CZE,2006,55.21698,45.28142,,,,
Czechia,CZE,2007,60.76435,47.92397,,,,
Czechia,CZE,2008,66.22352,50.35145,,,,
Czechia,CZE,2009,71.04753,51.6659,,,,
Czechia,CZE,2010,74.8885,53.63375,,,,
Czechia,CZE,2011,77.27,54.53499,,,89.15242,86.92366
Czechia,CZE,2012,77.35479,54.62326,,,89.69032,86.87835
Czechia,CZE,2013,76.7636,54.0085,86.86255,88.7365,89.32795,86.65551
Czechia,CZE,2014,76.91578,54.88054,87.96153,89.84155,89.48699,86.8173
Czechia,CZE,2015,75.68125,53.80164,89.21127,91.17041,,
Czechia,CZE,2016,74.81392,53.18453,90.04348,92.01744,,
Czechia,CZE,2017,75.2737,53.38812,89.59659,91.49009,,
Czechia,CZE,2018,74.52981,53.49835,,,,
Czechia,CZE,2019,76.57493,55.10808,,,,
Czechia,CZE,2020,79.42752,57.22677,,,,
Czechia,CZE,1820,0.01,0.02,0.02,0.01,29.75,74.54
Czechia,CZE,1825,0.01,0.02,0.03,0.01,32.05,76.77
Czechia,CZE,1830,0.01,0.03,0.04,0.02,34.44,78.88
Czechia,CZE,1835,0.01,0.04,0.05,0.02,36.92,80.84
Czechia,CZE,1840,0.02,0.05,0.06,0.03,39.47,82.67
Czechia,CZE,1845,0.02,0.06,0.08,0.04,42.08,84.35
Czechia,CZE,1850,0.03,0.07,0.11,0.06,44.74,85.89
Czechia,CZE,1855,0.03,0.09,0.14,0.07,47.43,87.28
Czechia,CZE,1860,0.04,0.12,0.19,0.1,50.13,88.53
Czechia,CZE,1865,0.05,0.15,0.25,0.13,52.84,89.64
Czechia,CZE,1870,0.06,0.19,0.32,0.17,55.54,90.63
Czechia,CZE,1875,0.08,0.24,0.42,0.22,58.21,91.5
Czechia,CZE,1880,0.1,0.3,0.56,0.29,60.83,92.27
Czechia,CZE,1885,0.13,0.38,0.73,0.38,63.4,92.94
Czechia,CZE,1890,0.16,0.48,0.95,0.5,65.9,93.52
Czechia,CZE,1895,0.21,0.61,1.25,0.65,68.32,94.03
Czechia,CZE,1900,0.26,0.77,1.63,0.86,70.64,94.48
Czechia,CZE,1905,0.33,0.97,2.13,1.12,72.87,94.87
Czechia,CZE,1910,0.41,1.23,2.78,1.47,75,95.22
Czechia,CZE,1915,0.52,1.55,3.62,1.93,77.5,95.05
Czechia,CZE,1920,0.65,1.96,4.7,2.52,80.01,94.89
Czechia,CZE,1925,0.82,1.64,5.04,3.29,82.51,75.74
Czechia,CZE,1930,1.03,1.11,3.76,4.29,85.02,99.99
Czechia,CZE,1935,1.47,1.59,4.52,5.56,87.53,99.99
Czechia,CZE,1940,2.27,2.45,5.91,7.19,90.03,32.59
Czechia,CZE,1945,3.59,2.76,6.87,9.26,92.54,99.99
Czechia,CZE,1950,4.62,2.21,12.57,11.84,95.04,99.99
Czechia,CZE,1955,5.91,6.4,23.89,22.35,100,99.99
Czechia,CZE,1960,7.54,14.4,37.95,34,93.12,85.6
Czechia,CZE,1965,10.7,17.22,31.21,43,93.12,96.87
Czechia,CZE,1970,8,11.94,37.04,39,94.08,92.21
Czechia,CZE,1975,9.9,14.03,44,44,95.06,93.15
Czechia,CZE,1980,14.5,19.61,27.48,49,90.16,90.16
Democratic Republic of Congo,COD,2007,2.344,6.68737,,,,
Democratic Republic of Congo,COD,2008,2.97883,8.38605,,,,
Democratic Republic of Congo,COD,2009,3.19054,10.27764,,,,
Democratic Republic of Congo,COD,2011,5.02359,11.23838,,,,
Democratic Republic of Congo,COD,2012,5.87524,10.64024,,,,
Democratic Republic of Congo,COD,2013,4.33428,9.51943,,,,
Democratic Republic of Congo,COD,2016,4.73101,8.46606,,,,
Democratic Republic of Congo,COD,2020,5.23194,8.76297,,,,
Democratic Republic of Congo,COD,1820,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1825,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1830,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1835,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1840,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1845,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1850,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1855,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1860,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1865,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1870,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1875,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1880,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1885,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1890,0,0.01,0.01,0,0,0.01
Democratic Republic of Congo,COD,1895,0,0.01,0.01,0,0.01,0.18
Democratic Republic of Congo,COD,1900,0,0.01,0.01,0,0.03,0.51
Democratic Republic of Congo,COD,1905,0,0.01,0.01,0,0.06,1.07
Democratic Republic of Congo,COD,1910,0,0.01,0.01,0,0.11,1.99
Democratic Republic of Congo,COD,1915,0,0.01,0.01,0,0.18,3.49
Democratic Republic of Congo,COD,1920,0,0.01,0.01,0,0.3,5.83
Democratic Republic of Congo,COD,1925,0,0.01,0.01,0,0.49,9.41
Democratic Republic of Congo,COD,1930,0,0.01,0.01,0,0.77,14.72
Democratic Republic of Congo,COD,1935,0,0.01,0.01,0,1.19,17.47
Democratic Republic of Congo,COD,1940,0,0.01,0.01,0,1.82,19.99
Democratic Republic of Congo,COD,1945,0,0.01,0.01,0,2.76,50.51
Democratic Republic of Congo,COD,1950,0,0.01,1.16,0.15,4.11,80.48
Democratic Republic of Congo,COD,1955,0,0.01,1.79,0.23,4.39,89.78
Democratic Republic of Congo,COD,1960,0,0.21,4.54,0.89,28.79,57.29
Democratic Republic of Congo,COD,1965,0.02,0.39,7.2,1.78,43.94,56.3
Democratic Republic of Congo,COD,1970,0.1,1.32,12.51,3.56,50,76.01
Democratic Republic of Congo,COD,1975,0.19,2.43,21.38,7.12,54.55,71.44
Democratic Republic of Congo,COD,1980,0.5,1.9,47.19,16.91,62.12,71.74
Democratic Republic of Congo,COD,1992,,,20.98414,11.97101,53.1399,66.29909
Democratic Republic of Congo,COD,1993,,,22.6347,12.5832,52.48012,64.87256
Democratic Republic of Congo,COD,1994,,,24.23003,12.35144,52.64684,67.07263
Democratic Republic of Congo,COD,1988,,,,,56.48755,72.57103
Democratic Republic of Congo,COD,1991,,,,,54.07675,68.74121
Democratic Republic of Congo,COD,1995,,,,,55.95531,79.69007
Democratic Republic of Congo,COD,1999,,,,,35.88598,37.71416
Denmark,DNK,1985,29.17348,28.48756,82.96574,84.93635,99.02563,98.53924
Denmark,DNK,1986,29.45207,28.75606,82.27431,84.37085,98.62751,98.73537
Denmark,DNK,1987,30.3221,28.94192,82.68106,84.5021,98.9879,98.7379
Denmark,DNK,1988,31.76257,29.4858,83.68279,85.65958,99.15072,98.80832
Denmark,DNK,1989,33.43392,30.36747,85.279,87.39843,97.94835,97.65609
Denmark,DNK,1990,36.15425,32.1553,86.03502,88.22323,97.84123,97.53591
Denmark,DNK,1991,39.07576,33.99051,85.9071,88.38124,98.31617,98.1948
Denmark,DNK,1992,41.70111,35.72295,85.65691,87.90167,97.33748,97.5219
Denmark,DNK,1993,44.42883,41.08409,85.2513,87.91638,96.83258,97.08281
Denmark,DNK,1994,46.64954,42.74075,85.77435,88.45483,98.57861,98.79416
Denmark,DNK,1995,47.98543,42.99976,85.38573,88.11434,98.44747,98.11558
Denmark,DNK,1996,52.51739,43.24218,86.15553,88.46238,98.0899,98.205
Denmark,DNK,1998,59.27737,45.87263,86.72637,89.21622,,
Denmark,DNK,1999,63.99055,47.93286,,,,
Denmark,DNK,2000,66.22901,48.50414,87.65268,89.58509,,
Denmark,DNK,2001,68.72937,51.53119,88.393,90.60777,,
Denmark,DNK,2002,73.95755,53.33802,89.63972,92.53573,,
Denmark,DNK,2003,79.11865,56.1588,92.17944,95.75799,,
Denmark,DNK,2004,87.03255,62.02895,89.73208,92.74235,98.1757,97.33199
Denmark,DNK,2005,93.3914,67.65491,90.21064,93.02402,96.20132,95.14314
Denmark,DNK,2006,91.9308,66.46123,87.89837,90.96301,96.63566,95.34737
Denmark,DNK,2007,91.95804,65.57846,87.78942,90.80236,97.2263,95.91532
Denmark,DNK,2008,89.5004,62.38283,87.79026,90.97209,97.034,94.93905
Denmark,DNK,2009,88.40519,60.7516,88.4559,91.29192,97.04203,95.00449
Denmark,DNK,2010,87.44201,60.36312,88.95108,91.37941,96.85161,94.98563
Denmark,DNK,2011,90.58639,63.56284,89.94443,92.47983,97.96883,97.01338
Denmark,DNK,2012,93.11795,65.77358,88.99758,91.51805,98.35611,97.57296
Denmark,DNK,2013,94.50234,68.02861,88.62825,91.67685,98.60111,98.0739
Denmark,DNK,2014,95.3399,67.43602,87.737,91.25305,98.28347,97.79363
Denmark,DNK,2015,96.29026,68.69721,87.62704,91.278,98.50205,98.24892
Denmark,DNK,2016,93.95383,68.84727,88.16314,91.71064,,
Denmark,DNK,2017,93.57748,68.35646,89.6541,92.25643,,
Denmark,DNK,2018,94.43289,68.65917,,,,
Denmark,DNK,2019,95.50931,68.91108,,,,
Denmark,DNK,2020,96.84692,69.56171,,,,
Denmark,DNK,1820,0,0.01,0.05,0.01,65.37,99.99
Denmark,DNK,1825,0,0.01,0.07,0.01,67.04,99.99
Denmark,DNK,1830,0,0.01,0.09,0.01,68.66,99.99
Denmark,DNK,1835,0,0.01,0.11,0.01,70.25,99.99
Denmark,DNK,1840,0.01,0.02,0.15,0.02,71.79,99.99
Denmark,DNK,1845,0.01,0.02,0.19,0.02,73.28,99.99
Denmark,DNK,1850,0.01,0.03,0.25,0.03,74.73,99.99
Denmark,DNK,1855,0.01,0.04,0.33,0.03,76.12,99.99
Denmark,DNK,1860,0.01,0.05,0.43,0.04,77.47,99.99
Denmark,DNK,1865,0.01,0.06,0.56,0.06,78.76,99.99
Denmark,DNK,1870,0.02,0.08,0.73,0.07,80,99.99
Denmark,DNK,1875,0.02,0.1,0.96,0.1,81.25,99.99
Denmark,DNK,1880,0.03,0.13,1.25,0.13,82.5,99.99
Denmark,DNK,1885,0.03,0.17,1.63,0.16,83.75,99.99
Denmark,DNK,1890,0.04,0.21,2.13,0.21,85,99.99
Denmark,DNK,1895,0.05,0.19,2.11,0.28,86.25,99.99
Denmark,DNK,1900,0.06,0.15,2,0.36,87.5,99.99
Denmark,DNK,1905,0.07,0.16,5.04,0.47,88.75,99.99
Denmark,DNK,1910,0.08,0.28,7.25,0.61,90,99.99
Denmark,DNK,1915,0.1,0.26,7.39,0.79,91.25,99.99
Denmark,DNK,1920,0.13,0.26,8.81,1.03,92.5,99.99
Denmark,DNK,1925,0.54,1.13,10.42,1.33,93.75,99.99
Denmark,DNK,1930,0.67,1.03,9.81,1.73,95,99.99
Denmark,DNK,1935,0.83,1.24,11.52,2.22,96.25,99.99
Denmark,DNK,1940,1.04,1.24,12.15,3.08,97.5,99.99
Denmark,DNK,1945,1.29,3.82,23.97,13.63,98.75,99.99
Denmark,DNK,1950,1.64,5.13,36.88,23.43,100,99.99
Denmark,DNK,1955,1.86,4.7,35.29,23.68,100,99.99
Denmark,DNK,1960,6.6,14.08,66.9,35.2,100,99.99
Denmark,DNK,1965,9.9,17.34,86.11,44,100,96.11
Denmark,DNK,1970,13.8,22.55,68.49,54.4,97,95.05
Denmark,DNK,1975,26.7,31.94,64.03,62.4,100,99.99
Denmark,DNK,1980,28.6,28.6,82.81,83.2,95,96.95
Djibouti,DJI,1986,0,0,11.20122,7.45912,22.52534,30.83432
Djibouti,DJI,1991,0,0,,,,
Djibouti,DJI,1992,0.05788,0.13032,,,24.37232,32.4746
Djibouti,DJI,1993,0.12175,0.09495,,,23.06435,29.29704
Djibouti,DJI,1994,0.13463,0.12958,,,23.8739,30.23315
Djibouti,DJI,1996,0.20696,0.23275,,,24.44266,31.70298
Djibouti,DJI,1997,0.22989,0.28944,13.47455,9.37204,23.49403,30.5015
Djibouti,DJI,1999,0.26249,0.25082,,,22.57925,30.78075
Djibouti,DJI,2000,0.25386,0.2848,,,23.27237,30.42382
Djibouti,DJI,2001,0.57723,0.79748,17.22028,11.06493,25.60383,33.26137
Djibouti,DJI,2002,0.90163,1.11602,18.00364,11.3603,27.11355,34.85116
Djibouti,DJI,2003,1.03383,1.48619,,,,
Djibouti,DJI,2004,1.40697,1.7321,22.94505,15.5395,30.62788,38.6605
Djibouti,DJI,2005,1.92386,2.67258,25.75936,16.66565,32.40067,39.81614
Djibouti,DJI,2006,2.03334,3.00559,,,35.5255,43.06166
Djibouti,DJI,2007,2.21827,3.1891,,,39.56202,44.63179
Djibouti,DJI,2008,2.28347,3.25844,29.84519,22.81105,46.91447,49.0315
Djibouti,DJI,2009,2.99078,4.04339,,,47.95953,47.80317
Djibouti,DJI,2010,3.08424,4.0952,,,,
Djibouti,DJI,2011,4.56802,6.02587,,,60.25384,56.45213
Djibouti,DJI,1985,,,11.25658,6.82227,21.54557,28.68465
Djibouti,DJI,1987,,,11.63366,8.24604,22.40552,31.30713
Djibouti,DJI,1988,,,10.67541,8.02032,22.5391,30.92623
Djibouti,DJI,2015,,,38.26583,37.27547,63.10016,58.7939
Djibouti,DJI,1989,,,,,22.8225,30.57318
Djibouti,DJI,1990,,,,,23.58978,30.73785
Djibouti,DJI,1995,,,,,24.90626,31.31098
